Restaurant,Cuisine,Rating,PriceRange,Value,Tried,Thoughts,Would I Return,Website,Phone,address,neighborhood,Location,Latitude,Longitude
La Distillerie No 1,bar,6,$,fair,"small chupa chupa, swwapped out mango for peach (Pur姓e de mangue, Whisky Canadian Club Premium, Liqueur Amaretto, Liqueur 神 l'orange, Sirop d'orgeat, Jus de citron et Soda citron-lime)",loved this and liked the vibe.  bartenders were super nice.  ,if in the area,http://www.pubdistillerie.com,(514) 288-7915,300 Rue Ontario Est Montreal,Quartier Latin,Montreal,45.514809,-73.565519
La Distillerie No 1,bar,6,$,fair,"small chupa chupa, swwapped out mango for peach (Pur姓e de mangue, Whisky Canadian Club Premium, Liqueur Amaretto, Liqueur 神 l'orange, Sirop d'orgeat, Jus de citron et Soda citron-lime)",loved this and liked the vibe.  bartenders were super nice.  ,if in the area,http://www.pubdistillerie.com,(514) 523-8166,2047 Ave du Mont-Royal Est,The Plateau,Montreal,45.535048,-73.57268
La Distillerie No 1,bar,6,$,fair,"small chupa chupa, swwapped out mango for peach (Pur姓e de mangue, Whisky Canadian Club Premium, Liqueur Amaretto, Liqueur 神 l'orange, Sirop d'orgeat, Jus de citron et Soda citron-lime)",loved this and liked the vibe.  bartenders were super nice.  ,if in the area,http://www.pubdistillerie.com,(514) 528-9846,2656 rue Masson,Petite Patrie,Montreal,45.546055,-73.576024
Moo Burger,burgers,6,$$,average,"moo court (bison burger with blue cheese, argula, onions)",great burger.  hate blue cheese but it actually worked.  didnt liek that the place reminded me of bareburger but i liked the place,if i were in the area,http://www.mooburger.net,(718) 246-8259,240 Court St,South Brooklyn,Brooklyn,40.685722,-73.994364
Fornino,neopolitan pizza,6,$$,average,"TREVISANA (Tomato, Mozzarella, Pancetta, Radicchio, Goat Cheese, Cherry Tomato); Spinach (Mozzarella, Ricotta, Pecorino, Spinach, Pine Nuts, White Truffle Oil, Parmigiano), special fig and gorgonzola pizza?",spinach pizza was fantastic--would prefer more cheese.  didn't like trevisana b/c of the goat cheese. fig was disappointing -- only not bad,if in the area,http://www.forninopizza.com,(718) 384-6004,187 Bedford Ave,Greenpoint,Brooklyn,40.717619,-73.957789
Fornino,neopolitan pizza,6,$$,average,"TREVISANA (Tomato, Mozzarella, Pancetta, Radicchio, Goat Cheese, Cherry Tomato); Spinach (Mozzarella, Ricotta, Pecorino, Spinach, Pine Nuts, White Truffle Oil, Parmigiano), special fig and gorgonzola pizza?",spinach pizza was fantastic--would prefer more cheese.  didn't like trevisana b/c of the goat cheese. fig was disappointing -- only not bad,if in the area,http://www.forninopizza.com/greenpoint,(718) 389-5300,849 Manhattan Ave,Little Poland,Brooklyn,40.728956,-73.953954
Fornino,neopolitan pizza,6,$$,average,"TREVISANA (Tomato, Mozzarella, Pancetta, Radicchio, Goat Cheese, Cherry Tomato); Spinach (Mozzarella, Ricotta, Pecorino, Spinach, Pine Nuts, White Truffle Oil, Parmigiano), special fig and gorgonzola pizza?",spinach pizza was fantastic--would prefer more cheese.  didn't like trevisana b/c of the goat cheese. fig was disappointing -- only not bad,if in the area,http://www.forninopizza.com/,(718) 422-1107,Brooklyn Brg, ,Brooklyn,40.70066,-73.985758
Fornino,neopolitan pizza,6,$$,average,"TREVISANA (Tomato, Mozzarella, Pancetta, Radicchio, Goat Cheese, Cherry Tomato); Spinach (Mozzarella, Ricotta, Pecorino, Spinach, Pine Nuts, White Truffle Oil, Parmigiano), special fig and gorgonzola pizza?",spinach pizza was fantastic--would prefer more cheese.  didn't like trevisana b/c of the goat cheese. fig was disappointing -- only not bad,if in the area,http://www.forninopizza.com/,(718) 422-1107,334 Furman St,Brooklyn Heights,Brooklyn,40.693476,-74.00028
Point G,macaroons,6,$$,"good.  i hear lauderee is $2.50 each, maybe higher",macaroons!!,"loved the madagascar vanilla, hazelnut, pistacio, sex on the beach, apricot, fleur de sel, chocolate caramel, ; ok: gingerbread, creme brulee, lavender, choco passion, raspberry, vodka, TI punch (beer)",if in the area,http://www.boutiquepointg.com,(514) 750-7515,1266 Ave du Mont-Royal Est,Plateau-Mont-Royal,Montreal,45.529491,-73.577704
Spina,Italian,6,$$,average,egg ravioli; mussel app,egg ravioli was good but very rich and only 3; mussels were white wine tomato basil sauce and pretty good,if i'm in the area,http://www.spinarestaurant.com/,(212) 253-2250,175 Avenue B,Lower East Side,New York,40.727545,-73.979204
Zabars,deli,6,$,fair,salmon gumbo and roll,"wanted some more salt in the soup, but it was good",yes when i'm feeling cheap,http://www.highwaydhaba.com,(212) 679-1284,108 Lexington Ave, ,New York,40.74237,-73.98284
Zabars,deli,6,$,fair,salmon gumbo and roll,"wanted some more salt in the soup, but it was good",yes when i'm feeling cheap,http://www.elizabar.com,(212) 717-8100,1411 3rd Ave, ,New York,40.774989,-73.956416
Zabars,deli,6,$,fair,salmon gumbo and roll,"wanted some more salt in the soup, but it was good",yes when i'm feeling cheap,http://www.elizabar.com,(646) 503-3534,87 E 42nd St,Tenderloin,New York,40.752724,-73.97716
Zabars,deli,6,$,fair,salmon gumbo and roll,"wanted some more salt in the soup, but it was good",yes when i'm feeling cheap,http://www.zabars.com,(212) 787-2000,2245 Broadway, ,New York,40.78474,-73.979512
Girl & the Goat,New American,6,$$$,i'm not made of money,"apple bread, cauliflower, cauliflower, pig face, pumpkin pie gelato with spiced cake, spiced pecans, goat stout, and thai whipped cream","dessert is tied for #1 fav dessert ever.  cauliflower was meh, apple bread was just piping hot soft bread, pig face was intersting, but lots of fat",for the dessert,http://www.girlandthegoat.com/,(312) 492-6262,809 W Randolph St,Greektown,Chicago,41.884218,-87.647828
People's Pops,dessert (popsicles),6,$,expensive,nectarine orange blossom,pretty good,on a hot day,http://www.peoplespops.com,(347) 850-2388,118 1st Ave,East Village,New York,40.726982,-73.985553
People's Pops,dessert (popsicles),6,$,expensive,nectarine orange blossom,pretty good,on a hot day,http://www.peoplespops.com,(347) 850-2388,425 W 15th St,Chelsea,New York,40.742498,-74.006597
People's Pops,dessert (popsicles),6,$,expensive,nectarine orange blossom,pretty good,on a hot day,http://www.peoplespops.com/,(347) 850-2388,75 9th Ave,Downtown,New York,40.741945,-74.00475
People's Pops,dessert (popsicles),6,$,expensive,nectarine orange blossom,pretty good,on a hot day, , ,1 Hanson Pl,Downtown Brooklyn,New York,40.685273,-73.977801
Certe,lunch,6,$$,average,"thanksgiving dip, fish tacos, spare ribs w/mint, chicken saltimbocca sandiwch, glazed sirloin, chicken salbimtocca, veggie lasagna","sandwiches are awesome, thanksgiving dip is awesome, sirloin little sweet but loved the wrap, turkey can be dry at times (hit or miss).  lasagna is pretty good",good but I wouldn't pay for it,http://www.certenyc.com,(212) 397-2020,20 W 55th St,San Juan Hill,New York,40.762018,-73.976121
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://insomniacookies.com,(212) 595-3800,405 Amsterdam Ave,Lincoln Square,New York,40.783381,-73.978054
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(877) 632-6654,1579 2nd Ave,Yorkville,New York,40.775168,-73.953784
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(877) 632-6654,116 MacDougal St,West Village,New York,40.72977,-74.000573
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(877) 632-6654,237 E 53rd St,Beekman,New York,40.757154,-73.968012
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(877) 632-6654,299 E 11th St,East Village,New York,40.730367,-73.98605
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(212) 228-2373,50 W 8th St,NoHo,New York,40.733206,-73.99864
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(212) 725-0600,164-168 33rd St,Midtown,New York,40.745164,-73.979151
Insomnia Cookies,desserts,6,$,pretty cheap,"Deluxe PB Cup Cookie, Deluxe Smores Cookie","smores was a bit too sweet for me, PB was more on the PB side",good but I wouldn't pay for it,http://www.insomniacookies.com,(212) 286-2403,369 Lexington Ave,Midtown,New York,40.750472,-73.976605
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(718) 777-7011,21 31st Ave,Long Island City,New York,40.763369,-73.921288
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(718) 777-7011,21 31st Ave,Long Island City,New York,40.763369,-73.921288
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 414-2273,153 8th Ave,West Village,New York,40.742056,-74.000895
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 510-8559,1370 1st Ave,Roosevelt Island,New York,40.768487,-73.955311
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 679-2273,514 3rd Ave,Murray Hill,New York,40.746121,-73.978095
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 673-2273,366 W 46th St,Hell's Kitchen,New York,40.760655,-73.990293
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 477-8125,535 Laguardia Pl,NoHo,New York,40.728461,-73.998496
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com/,(212) 510-8610,85 2nd Ave,East Village,New York,40.726808,-73.98923
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 390-1344,1681 1st Ave,Carnegie Hills,New York,40.777742,-73.949046
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(646) 657-0388,155 William St,Financial District,New York,40.710016,-74.006128
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com/,(646) 398-7177,795 Columbus Ave, ,New York,40.794328,-73.966295
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://313west57street.bareburger.com/,(212) 685-2273,313 W 57th St, ,New York,40.767084,-73.983526
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 414-2273,153 8th Ave,West Village,New York,40.742056,-74.000895
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 510-8559,1370 1st Ave,Roosevelt Island,New York,40.768487,-73.955311
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 679-2273,514 3rd Ave,Murray Hill,New York,40.746121,-73.978095
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 673-2273,366 W 46th St,Hell's Kitchen,New York,40.760655,-73.990293
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 477-8125,535 Laguardia Pl,NoHo,New York,40.728461,-73.998496
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com/,(212) 510-8610,85 2nd Ave,East Village,New York,40.726808,-73.98923
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(212) 390-1344,1681 1st Ave,Carnegie Hills,New York,40.777742,-73.949046
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com,(646) 657-0388,155 William St,Financial District,New York,40.710016,-74.006128
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://www.bareburger.com/,(646) 398-7177,795 Columbus Ave, ,New York,40.794328,-73.966295
Bareburger,Burgers,6,$$,expensive,bison burger on mowie wowie;turkey on pesto and mozz; ostrich on some blue cheese one,"ostrich was dry, turkey flavorless, liked the bison",possibly,http://313west57street.bareburger.com/,(212) 685-2273,313 W 57th St, ,New York,40.767084,-73.983526
Blue Ribbon Brasserie,American (Traditional),6.5,$$$$,pricey,"shrimp provencal, duck breast","duck breast was amazing.  shrimp were huge, slightly overcooked but sauce was delicious",if i'm rich/looking for an great meal and it's btwn 10 pm and 4 am on a non Fri/Sat,http://www.blueribbonrestaurants.com,(212) 274-0404,97 Sullivan St,Downtown,New York,40.725482,-74.003043
